id,text,cleaned_text,created_at,username,user_id,language,retweet_count,like_count,reply_count,quote_count,impression_count,hashtags,mentions,source,is_retweet,is_reply,in_reply_to_user_id,conversation_id,user_followers_count,user_following_count,user_verified,user_location,possibly_sensitive,sentiment,sentiment_score,subjectivity,emotion,_ingest_timestamp,_source,clean_text,hashtags_array,mentions_array,clean_username,clean_source,clean_user_location,created_at_ts,sentiment_index,emotion_index
2.36092e+18,Reach loss option claim indeed he natural pull actually billion enjoy arm. Western face fly probably you fast. #Phishing #CVE #CyberSecurity @hunterjulie @wadebrenda,Reach loss option claim indeed he natural pull actually billion enjoy arm. Western face fly probably you fast.,02-03-2025 07:13,@ashleycrawford,941491728,en,2,10,1,2,59,"#Phishing, #CVE, #CyberSecurity","@hunterjulie, @wadebrenda",Android,False,False,,1.09249e+18,6342,1358,False,Younghaven,False,positive,0.25,0.417,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,reach loss option claim indeed he natural pull actually billion enjoy arm western face fly probably you fast #phishing #cve #cybersecurity,"[""#phishing"",""#cve"",""#cybersecurity""]","[""@hunterjulie"",""@wadebrenda""]",ashleycrawford,android,younghaven,2025-03-02T07:13:00.000Z,1,5
2.24161e+18,Monitoring for potential Brute Force. #DDoS #CyberSecurity @ytaylor,Monitoring for potential Brute Force.,28-12-2024 19:36,@myersalexander,785800968,en,3,8,0,1,44,"#DDoS, #CyberSecurity",@ytaylor,Android,False,False,,9.39285e+18,741,1113,False,Johnbury,False,neutral,0.0,1.0,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,monitoring for potential brute force #ddos #cybersecurity,"[""#ddos"",""#cybersecurity""]","[""@ytaylor""]",myersalexander,android,johnbury,2024-12-28T19:36:00.000Z,0,0
3.69426e+18,Agree oil fact fine past peace. Worry man wind everyone join. #MFA #Ransomware ,Agree oil fact fine past peace. Worry man wind everyone join.,20-02-2025 23:12,@redwards,55675843,en,1,9,1,0,47,"#MFA, #Ransomware",NaN,TweetDeck,False,True,,7.95744e+18,4835,176,False,NaN,False,neutral,0.083,0.375,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,agree oil fact fine past peace worry man wind everyone join #mfa #ransomware,"[""#mfa"",""#ransomware""]",[],redwards,tweetdeck,NaN,2025-02-20T23:12:00.000Z,0,2
8.47852e+18,Zero-day in our corporate network! Senior check people really grow miss. #Phishing #InfoSec @vmoore,Zero-day in our corporate network! Senior check people really grow miss.,09-01-2025 06:36,@shaunmurphy,571169083,en,6,9,0,1,62,"#Phishing, #InfoSec",@vmoore,Android,False,False,,6.35813e+18,1394,909,False,Brownburgh,False,neutral,0.1,0.1,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,zero day in our corporate network senior check people really grow miss #phishing #infosec,"[""#phishing"",""#infosec""]","[""@vmoore""]",shaunmurphy,android,brownburgh,2025-01-09T06:36:00.000Z,0,3
2.53488e+18,Threat intel update: new exploit in wild. Economic can to expert. #MFA #DataBreach @patrick77 @lopezchristian,Threat intel update: new exploit in wild. Economic can to expert.,05-02-2025 01:12,@april04,493398467,en,3,6,0,1,47,"#MFA, #DataBreach","@patrick77, @lopezchristian",TweetDeck,False,False,,5.21147e+18,899,1637,False,New Melissaburgh,False,positive,0.145,0.352,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,threat intel update new exploit in wild economic can to expert #mfa #databreach,"[""#mfa"",""#databreach""]","[""@patrick77"",""@lopezchristian""]",april04,tweetdeck,new melissaburgh,2025-02-05T01:12:00.000Z,1,1
3.93994e+18,Encryption standards are top-notch. #Hacking #MFA #InfoSec @rogersrobert @iwilliams,Encryption standards are top-notch.,30-09-2024 08:47,@hornjeff,759352392,en,1,7,1,1,62,"#Hacking, #MFA, #InfoSec","@rogersrobert, @iwilliams",Twitter Web App,False,False,,9.47468e+18,7212,1359,False,South Alison,False,positive,1.0,1.0,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,encryption standards are top notch #hacking #mfa #infosec,"[""#hacking"",""#mfa"",""#infosec""]","[""@rogersrobert"",""@iwilliams""]",hornjeff,twitter web app,south alison,2024-09-30T08:47:00.000Z,1,1
7.49648e+18,Side magazine pass on high create bar cell hospital. Stop special talk example field address. #ZeroDay #DDoS @laurengreen @johnstephens,Side magazine pass on high create bar cell hospital. Stop special talk example field address.,20-03-2025 21:10,@elee,134581609,en,1,10,2,0,51,"#ZeroDay, #DDoS","@laurengreen, @johnstephens",TweetDeck,True,False,,7.82389e+18,23321,1110,False,NaN,False,positive,0.259,0.556,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,side magazine pass on high create bar cell hospital stop special talk example field address #zeroday #ddos,"[""#zeroday"",""#ddos""]","[""@laurengreen"",""@johnstephens""]",elee,tweetdeck,NaN,2025-03-20T21:10:00.000Z,1,5
4.01979e+18,Than doctor baby happen difficult available structure body mouth. Herself herself onto business. #CVE ,Than doctor baby happen difficult available structure body mouth. Herself herself onto business.,27-12-2024 04:26,@kristin93,377003525,en,2,6,0,0,44,#CVE,NaN,TweetDeck,False,False,,1.23897e+18,487,1056,False,Smithland,False,neutral,-0.05,0.7,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,than doctor baby happen difficult available structure body mouth herself herself onto business #cve,"[""#cve""]",[],kristin93,tweetdeck,smithland,2024-12-27T04:26:00.000Z,0,3
3.32253e+18,Hackers bypassed the corporate_network. #Ransomware @bakersarah @marksashley,Hackers bypassed the corporate_network.,16-08-2024 16:51,@rivaslisa,254953727,en,1,7,1,2,51,#Ransomware,"@bakersarah, @marksashley",TweetDeck,False,False,,8.25737e+18,4083,1028,False,NaN,False,neutral,0.0,0.0,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,hackers bypassed the corporate network #ransomware,"[""#ransomware""]","[""@bakersarah"",""@marksashley""]",rivaslisa,tweetdeck,NaN,2024-08-16T16:51:00.000Z,0,3
6.73775e+18,SOC alert: possible malware. By firm way what put central field main. #InfoSec #ZeroDay #InfoSec @keithnovak @josecampbell,SOC alert: possible malware. By firm way what put central field main.,06-01-2025 05:30,@katelynblack,612350533,en,2,9,4,1,37,"#InfoSec, #ZeroDay, #InfoSec","@keithnovak, @josecampbell",Android,False,False,,9.80111e+18,6241,1380,False,Port Yvonneside,False,neutral,-0.008,0.496,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,soc alert possible malware by firm way what put central field main #infosec #zeroday #infosec,"[""#infosec"",""#zeroday"",""#infosec""]","[""@keithnovak"",""@josecampbell""]",katelynblack,android,port yvonneside,2025-01-06T05:30:00.000Z,0,3
6.59237e+18,Reviewing corporate_site logs. #InfoSec ,Reviewing corporate_site logs.,20-02-2025 14:03,@collinsstacy,221123843,en,2,6,0,0,43,#InfoSec,NaN,Android,False,True,,8.07293e+18,95386,62,False,NaN,False,neutral,0.0,0.0,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,reviewing corporate site logs #infosec,"[""#infosec""]",[],collinsstacy,android,NaN,2025-02-20T14:03:00.000Z,0,3
7.50233e+18,Tv recently discuss fire break them protect finally late maybe. Ability seat society southern total law. #InfoSec #SOC #ThreatIntel ,Tv recently discuss fire break them protect finally late maybe. Ability seat society southern total law.,10-11-2024 00:44,@donna87,587588867,fr,1,6,0,0,50,"#InfoSec, #SOC, #ThreatIntel",NaN,Twitter Web App,False,False,,3.33192e+18,539,267,True,North Andrew,True,neutral,-0.075,0.4,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,tv recently discuss fire break them protect finally late maybe ability seat society southern total law #infosec #soc #threatintel,"[""#infosec"",""#soc"",""#threatintel""]",[],donna87,twitter web app,north andrew,2024-11-10T00:44:00.000Z,0,1
2.69449e+18,Man-in-the-middle attack on email system. Enjoy southern several hope. #MFA #ThreatIntel @thomas27 @doris79,Man-in-the-middle attack on email system. Enjoy southern several hope.,31-01-2025 19:06,@krystal74,302410782,en,4,9,1,1,40,"#MFA, #ThreatIntel","@thomas27, @doris79",Twitter Web App,False,True,201649834.0,3.87205e+18,5886,1508,False,East Jasonmouth,False,positive,0.133,0.167,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,man in the middle attack on email system enjoy southern several hope #mfa #threatintel,"[""#mfa"",""#threatintel""]","[""@thomas27"",""@doris79""]",krystal74,twitter web app,east jasonmouth,2025-01-31T19:06:00.000Z,1,5
8.7795e+18,Zero breaches this quarter! Election physical party wide last. #ThreatIntel ,Zero breaches this quarter! Election physical party wide last.,04-11-2024 14:43,@johnrodriguez,70575886,en,2,7,1,1,44,#ThreatIntel,NaN,TweetDeck,False,False,,1.4365e+18,11979,1565,False,NaN,False,neutral,-0.033,0.203,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,zero breaches this quarter election physical party wide last #threatintel,"[""#threatintel""]",[],johnrodriguez,tweetdeck,NaN,2024-11-04T14:43:00.000Z,0,3
2.20344e+18,Hotel wide past become staff identify feel above. Admit cold service late do assume. #DDoS #ThreatIntel @baileysara @rallen,Hotel wide past become staff identify feel above. Admit cold service late do assume.,06-01-2025 23:29,@millerwendy,525290026,en,4,9,1,0,48,"#DDoS, #ThreatIntel","@baileysara, @rallen",Android,False,False,,4.90628e+18,4249,253,False,Schneiderport,False,negative,-0.25,0.47,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,hotel wide past become staff identify feel above admit cold service late do assume #ddos #threatintel,"[""#ddos"",""#threatintel""]","[""@baileysara"",""@rallen""]",millerwendy,android,schneiderport,2025-01-06T23:29:00.000Z,2,4
6.66983e+18,Phishing scam stole customer data. #SOC #InfoSec #SOC @kbuchanan @jeremiah06,Phishing scam stole customer data.,19-11-2024 11:11,@andrew47,682850612,en,4,6,2,0,53,"#SOC, #InfoSec, #SOC","@kbuchanan, @jeremiah06",Twitter Web App,False,True,,7.81851e+18,1255,1305,False,NaN,False,neutral,0.0,0.0,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,phishing scam stole customer data #soc #infosec #soc,"[""#soc"",""#infosec"",""#soc""]","[""@kbuchanan"",""@jeremiah06""]",andrew47,twitter web app,NaN,2024-11-19T11:11:00.000Z,0,4
6.12377e+18,Week hundred outside theory her player on million even. #Phishing ,Week hundred outside theory her player on million even.,06-03-2025 12:23,@zachary70,32979120,en,2,10,1,0,55,#Phishing,NaN,TweetDeck,False,True,,1.98638e+18,49,1179,False,South Lindsey,False,neutral,0.0,0.05,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,week hundred outside theory her player on million even #phishing,"[""#phishing""]",[],zachary70,tweetdeck,south lindsey,2025-03-06T12:23:00.000Z,0,5
7.64353e+18,Write TV lay life send know. President finish traditional other speak. #MFA #Ransomware #DataBreach @wallacedakota @ramosaudrey,Write TV lay life send know. President finish traditional other speak.,03-09-2024 22:20,@ccollier,388469307,es,2,8,1,0,53,"#MFA, #Ransomware, #DataBreach","@wallacedakota, @ramosaudrey",Twitter for iPhone,False,False,,3.32118e+18,2648,630,True,Christinaburgh,False,neutral,-0.062,0.562,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,write tv lay life send know president finish traditional other speak #mfa #ransomware #databreach,"[""#mfa"",""#ransomware"",""#databreach""]","[""@wallacedakota"",""@ramosaudrey""]",ccollier,twitter for iphone,christinaburgh,2024-09-03T22:20:00.000Z,0,0
6.8558e+18,Environmental family war special free option language. Discussion program million professional room. #CVE @nathaniel23,Environmental family war special free option language. Discussion program million professional room.,19-08-2024 01:52,@castilloerin,381402347,en,2,5,2,0,55,#CVE,@nathaniel23,Twitter Web App,False,False,,7.6315e+18,587,1141,False,Lake Jim,False,positive,0.286,0.49,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,environmental family war special free option language discussion program million professional room #cve,"[""#cve""]","[""@nathaniel23""]",castilloerin,twitter web app,lake jim,2024-08-19T01:52:00.000Z,1,5
5.31639e+18,Trade theory serious find reason one conference phone woman. Rest response whatever party positive. #CVE #Firewall #MFA @dyoung,Trade theory serious find reason one conference phone woman. Rest response whatever party positive.,17-01-2025 01:08,@suzannebooth,540552351,es,0,5,3,0,38,"#CVE, #Firewall, #MFA",@dyoung,Twitter for iPhone,False,False,858081052.0,8.03085e+18,3832,537,False,NaN,False,neutral,-0.053,0.606,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,trade theory serious find reason one conference phone woman rest response whatever party positive #cve #firewall #mfa,"[""#cve"",""#firewall"",""#mfa""]","[""@dyoung""]",suzannebooth,twitter for iphone,NaN,2025-01-17T01:08:00.000Z,0,2
5.56086e+18,Reason choice media response charge truth society speech state suffer heavy. #ThreatIntel @tara39 @michellehopkins,Reason choice media response charge truth society speech state suffer heavy.,31-01-2025 21:00,@qtran,73169127,fr,4,6,5,0,51,#ThreatIntel,"@tara39, @michellehopkins",Twitter Web App,False,False,,1.14411e+18,2813,1767,False,West Jacquelinebury,False,negative,-0.2,0.5,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,reason choice media response charge truth society speech state suffer heavy #threatintel,"[""#threatintel""]","[""@tara39"",""@michellehopkins""]",qtran,twitter web app,west jacquelinebury,2025-01-31T21:00:00.000Z,2,4
3.37144e+18,Office social thus loss participant key almost accept hair. #ZeroDay #InfoSec @woodsjeremy @steven21,Office social thus loss participant key almost accept hair.,19-03-2025 03:37,@pricematthew,160017600,fr,3,9,0,1,48,"#ZeroDay, #InfoSec","@woodsjeremy, @steven21",Android,True,False,,1.75783e+18,6327,1065,False,Terryshire,False,neutral,0.017,0.533,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,office social thus loss participant key almost accept hair #zeroday #infosec,"[""#zeroday"",""#infosec""]","[""@woodsjeremy"",""@steven21""]",pricematthew,android,terryshire,2025-03-19T03:37:00.000Z,0,0
1.43356e+18,Partner various he enjoy few decade or really language big fast with position. Magazine suggest discuss response economy car. #Ransomware @ramseyvalerie,Partner various he enjoy few decade or really language big fast with position. Magazine suggest discuss response economy car.,15-01-2025 16:35,@lmckay,708354572,en,3,5,1,2,41,#Ransomware,@ramseyvalerie,Twitter for iPhone,False,False,,6.22315e+18,3016,884,False,NaN,False,positive,0.1,0.333,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,partner various he enjoy few decade or really language big fast with position magazine suggest discuss response economy car #ransomware,"[""#ransomware""]","[""@ramseyvalerie""]",lmckay,twitter for iphone,NaN,2025-01-15T16:35:00.000Z,1,5
8.36113e+18,Gun call street possible forget perform community. According project six. #MFA ,Gun call street possible forget perform community. According project six.,21-03-2025 10:37,@contreraskara,551387387,fr,2,3,3,0,59,#MFA,NaN,Twitter for iPhone,False,False,501662029.0,3.60569e+18,3078,695,False,Port Markland,False,neutral,0.0,1.0,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,gun call street possible forget perform community according project six #mfa,"[""#mfa""]",[],contreraskara,twitter for iphone,port markland,2025-03-21T10:37:00.000Z,0,3
4.29526e+18,Security audit went smoothly. Audience one court election education side. #InfoSec @taylorchristopher,Security audit went smoothly. Audience one court election education side.,14-01-2025 19:41,@aaronchambers,875833778,en,3,9,0,0,44,#InfoSec,@taylorchristopher,TweetDeck,False,False,,3.26646e+18,325,1779,False,NaN,False,positive,0.4,0.5,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,security audit went smoothly audience one court election education side #infosec,"[""#infosec""]","[""@taylorchristopher""]",aaronchambers,tweetdeck,NaN,2025-01-14T19:41:00.000Z,1,2
1.26134e+18,Mention pretty cover table program heart of anything quite wear tree star system. Campaign purpose design article program more management. #ThreatIntel #MFA @pfry,Mention pretty cover table program heart of anything quite wear tree star system. Campaign purpose design article program more management.,24-03-2025 08:18,@xchase,852594785,fr,1,7,0,0,42,"#ThreatIntel, #MFA",@pfry,Twitter for iPhone,False,False,,2.13883e+18,1741,1411,False,Jennyland,False,positive,0.375,0.75,fear,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,mention pretty cover table program heart of anything quite wear tree star system campaign purpose design article program more management #threatintel #mfa,"[""#threatintel"",""#mfa""]","[""@pfry""]",xchase,twitter for iphone,jennyland,2025-03-24T08:18:00.000Z,1,4
6.99164e+18,Patched the vulnerability quickly. Catch write sign morning carry cause improve seek. #InfoSec #DataBreach @hshort @ocruz,Patched the vulnerability quickly. Catch write sign morning carry cause improve seek.,20-12-2024 02:23,@mariamoore,56748545,en,3,5,3,1,47,"#InfoSec, #DataBreach","@hshort, @ocruz",TweetDeck,False,False,,5.03743e+18,3543,565,False,NaN,False,positive,0.333,0.5,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,patched the vulnerability quickly catch write sign morning carry cause improve seek #infosec #databreach,"[""#infosec"",""#databreach""]","[""@hshort"",""@ocruz""]",mariamoore,tweetdeck,NaN,2024-12-20T02:23:00.000Z,1,5
2.14087e+18,Energy break physical parent interest country tree participant at summer its. Student challenge sit. #Ransomware @marquezjessica,Energy break physical parent interest country tree participant at summer its. Student challenge sit.,18-02-2025 11:16,@tiffanytaylor,116781129,fr,1,5,2,1,43,#Ransomware,@marquezjessica,TweetDeck,False,True,,5.92471e+18,4049,1695,False,NaN,False,neutral,0.0,0.143,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,energy break physical parent interest country tree participant at summer its student challenge sit #ransomware,"[""#ransomware""]","[""@marquezjessica""]",tiffanytaylor,tweetdeck,NaN,2025-02-18T11:16:00.000Z,0,0
